BLK,ROW,POS,GENO,ID,Total.Time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Gracilliaridae,Agromyzidae,Notodontidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Pentatomidae,Membracidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,BlotchMine,LombardyMine,Gluphisia,GreenNematus,RustylinedLeaftier,ObliqueBandedLeafRoller,SmokeyAphids,GreenAphids,Lasius_neoniger,AvgBA2014,AvgSize2014,Growth2012_2014,Growth2014_2015,BAI2012_2014,BAI2014_2015,AvgEFN2014,SDEFN2014,TotEFN2014,SLA2014,LA2014,BB2014,BS2014,GS2014,CT2014,Salicortin2014,Tremulacin2014,PG2014,TotalDefChem2014,CN2014,N2014
4,B,25,279,4 B 25,9,0.667,0.778,0.000,0.000,0.000,0.222,0.222,0.222,0.000,0.111,0.000,0.556,0.000,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.111,0.000,0.000,0.556,0.000,10.830,4292.580,3.162,3.697,1.630,1.324,3.940,10.080,30.470,0.667,0.888,13.290,16.860,121.180,220.000,98.820,16.040,2.593,2.260,4.853,22.170
4,B,27,354,4 B 27,6,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.500,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.333,0.000,0.167,0.000,0.000,0.667,0.000,4.070,1214.820,2.105,3.201,0.361,1.566,0.710,3.300,9.870,0.250,0.622,7.350,10.930,118.320,238.000,119.680,12.740,1.930,1.180,3.110,16.800
4,C,1,194,4 C 1,9,12.556,0.222,0.000,0.000,0.000,0.111,0.000,0.222,0.000,0.111,0.000,12.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.111,0.111,0.000,0.000,1.778,10.556,0.000,12.120,4977.460,3.093,3.818,1.322,1.588,3.290,13.330,34.000,0.636,0.924,14.770,14.330,120.580,217.000,96.420,9.190,4.670,4.970,9.640,21.130
4,C,3,325,4 C 3,9,7.444,0.556,0.000,0.000,0.000,0.111,0.000,0.444,0.000,0.111,0.000,7.111,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.111,0.111,0.000,0.000,7.111,0.000,8.680,3152.660,2.895,3.646,1.797,1.740,2.580,10.010,29.700,0.667,0.985,6.670,13.140,120.400,238.000,117.600,11.900,2.010,1.890,3.900,16.790
4,C,6,101,4 C 6,12,2.667,2.167,0.000,0.500,0.000,0.250,1.417,0.417,0.000,0.000,0.083,2.417,0.500,0.000,0.000,0.083,0.000,0.250,1.417,0.000,0.000,0.417,0.000,0.000,0.000,0.000,0.083,1.833,0.583,0.000,14.910,6359.060,NA,NA,NA,NA,4.420,16.490,43.800,0.833,1.267,9.940,14.660,120.190,238.000,117.810,14.950,0.864,0.500,1.364,16.740
4,C,8,148,4 C 8,6,2.167,1.500,0.000,0.667,0.000,0.000,1.000,0.500,0.000,0.000,0.000,2.167,0.667,0.000,0.000,0.000,0.000,0.000,1.000,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,2.167,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.167,0.937,11.110,12.650,123.430,238.000,114.570,9.540,2.633,1.240,3.873,14.710
4,C,9,142,4 C 9,3,0.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583,0.900,8.370,9.970,119.920,220.000,100.080,22.180,1.233,0.660,1.893,24.680
4,C,12,319,4 C 12,9,0.889,0.556,0.000,0.444,0.000,0.111,0.111,0.333,0.111,0.000,0.000,0.667,0.444,0.111,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.222,0.111,0.000,0.000,0.000,0.000,0.667,0.000,0.000,10.080,4025.480,2.943,3.759,1.420,1.785,2.800,11.410,35.190,0.750,0.866,14.940,13.930,123.430,213.000,89.570,19.000,4.281,3.080,7.361,28.470
4,C,13,47,4 C 13,6,19.500,1.000,0.000,1.333,0.000,0.000,0.833,0.167,0.000,0.000,0.000,19.500,1.333,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,19.500,0.000,0.000,3.590,997.840,2.273,3.177,1.434,1.961,0.890,4.440,25.680,1.167,0.937,9.590,13.150,123.340,217.000,93.660,12.350,5.012,8.020,13.032,27.850
4,C,14,290,4 C 14,12,1.500,1.917,0.000,0.000,0.000,0.333,1.500,0.083,0.000,0.167,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.333,1.500,0.000,0.000,0.083,0.000,0.167,0.000,0.000,0.000,0.000,1.167,0.000,12.710,5177.750,3.090,3.861,1.588,1.741,3.510,14.190,43.170,0.667,1.303,9.720,11.950,120.190,230.000,109.810,9.020,4.449,4.070,8.519,19.730
4,C,17,6,4 C 17,3,0.667,3.000,0.000,0.000,0.000,0.000,0.000,2.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.667,0.667,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,2.770,572.160,2.240,2.823,1.294,1.329,0.980,2.500,8.410,0.917,0.996,10.460,12.680,124.740,234.000,109.260,22.270,2.171,1.590,3.761,27.100
4,C,18,249,4 C 18,3,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.667,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,2.250,467.200,1.980,2.841,1.565,1.907,0.540,2.790,9.420,0.417,0.793,12.110,16.020,119.000,213.000,94.000,17.330,0.898,0.270,1.168,18.940
4,C,20,171,4 C 20,6,0.167,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,4.690,1684.080,2.493,3.417,1.742,2.070,1.180,5.640,17.020,0.917,0.900,12.730,18.010,120.780,244.000,123.220,21.360,1.709,1.230,2.939,25.140
4,C,22,347,4 C 22,6,2.333,1.000,0.000,0.000,0.000,0.167,0.333,0.167,0.333,0.167,0.000,2.167,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.167,0.333,0.167,0.000,0.000,0.000,0.000,2.167,0.000,4.790,1674.040,2.515,3.409,1.819,2.023,1.250,5.900,17.600,1.333,0.985,8.450,11.470,122.450,217.000,94.550,15.420,3.317,3.520,6.837,23.890
4,C,23,213,4 C 23,3,3.333,3.333,0.000,0.000,0.000,0.667,1.333,1.000,0.000,0.333,0.000,3.333,0.000,0.000,0.000,0.000,0.000,0.667,1.333,0.333,0.000,0.667,0.000,0.000,0.000,0.333,0.000,0.000,3.333,0.000,3.240,729.480,2.208,3.010,1.355,1.742,0.750,4.030,13.280,0.917,0.996,6.770,10.170,119.920,244.000,124.080,12.390,4.971,6.210,11.181,26.020
4,D,1,4,4 D 1,6,8.833,1.333,0.000,0.000,0.000,0.000,0.667,0.333,0.333,0.000,0.000,8.833,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,8.833,0.000,7.130,2003.950,2.744,3.431,1.874,1.633,2.570,7.430,24.130,0.833,1.030,13.800,18.790,121.860,230.000,108.140,13.300,2.305,1.580,3.885,18.320
4,D,2,340,4 D 2,6,14.333,1.167,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.333,14.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,5.167,9.167,0.000,8.050,3514.720,2.958,3.686,1.799,1.698,2.590,8.620,23.600,0.750,0.866,9.050,10.510,118.180,230.000,111.820,14.140,3.303,2.890,6.193,21.960
4,D,3,275,4 D 3,3,0.333,1.333,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.030,740.830,2.202,3.035,1.619,1.866,0.810,3.610,12.990,1.000,1.279,9.190,13.140,122.780,230.000,107.220,14.060,2.734,3.590,6.324,21.730
4,D,4,188,4 D 4,3,20.667,1.333,0.000,0.000,0.000,0.000,0.000,1.333,0.000,0.667,0.000,19.667,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.667,0.000,0.000,0.000,0.000,19.667,0.000,3.640,1024.890,2.361,3.187,2.251,1.944,1.240,4.030,12.440,0.000,0.000,7.450,7.120,122.680,227.000,104.320,14.740,2.881,2.920,5.801,21.960
4,D,7,186,4 D 7,9,0.111,1.111,0.000,0.000,0.000,0.000,0.889,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,6.530,2558.650,2.656,3.602,1.672,2.102,1.500,8.370,27.630,0.500,0.798,11.290,10.820,123.220,230.000,106.780,13.560,2.827,3.590,6.417,21.370
4,D,8,350,4 D 8,9,3.556,1.000,0.000,0.000,0.111,0.000,0.556,0.222,0.111,0.000,0.000,3.556,0.000,0.000,0.000,0.000,0.111,0.000,0.556,0.111,0.000,0.111,0.111,0.000,0.000,0.000,0.000,3.556,0.000,0.000,7.080,2548.780,NA,NA,NA,NA,2.530,8.120,26.980,0.000,0.000,8.490,10.610,122.410,230.000,107.590,16.650,2.124,2.420,4.544,22.240
4,D,9,297,4 D 9,9,0.222,2.333,0.000,0.000,0.000,0.444,1.667,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.444,1.667,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.200,3179.880,2.958,3.625,1.887,1.598,3.140,9.780,28.000,0.333,0.778,14.430,14.110,123.340,238.000,114.660,11.360,3.739,3.440,7.179,20.380
4,D,10,141,4 D 10,12,0.000,1.333,0.000,0.000,0.000,0.000,1.250,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,5347.890,3.177,3.844,1.646,1.558,4.540,13.050,43.200,0.500,0.798,13.890,13.150,121.180,230.000,108.820,19.960,2.265,2.140,4.405,25.480
4,D,11,379,4 D 11,6,0.000,2.500,0.000,0.000,0.000,0.000,1.833,0.500,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.833,0.000,0.000,0.500,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.660,1503.070,2.437,3.386,3.108,2.251,1.040,4.870,15.960,1.818,0.405,10.110,11.680,123.220,238.000,114.780,16.570,4.549,3.840,8.389,27.200
4,D,13,237,4 D 13,15,10.133,0.733,0.000,0.867,0.000,0.067,0.400,0.133,0.067,0.133,0.067,9.933,0.867,0.000,0.000,0.000,0.000,0.067,0.400,0.067,0.000,0.067,0.067,0.133,0.000,0.000,0.067,9.933,0.000,0.000,12.800,6229.240,3.218,3.932,1.877,1.684,4.230,13.530,41.630,0.833,1.030,12.880,16.280,121.740,248.000,126.260,11.930,4.569,4.940,9.509,23.690
4,D,14,79,4 D 14,9,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,4.340,1180.190,2.536,3.192,1.916,1.581,1.590,4.400,17.210,1.000,1.595,9.630,14.950,122.470,230.000,107.530,20.470,1.635,1.770,3.405,24.680
4,D,16,215,4 D 16,12,0.000,1.333,0.000,0.000,0.000,0.250,0.333,0.583,0.083,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.333,0.250,0.000,0.333,0.083,0.000,0.000,0.000,0.083,0.000,0.000,0.000,12.720,4863.400,3.169,3.775,1.529,1.425,4.230,12.580,37.740,0.500,0.905,10.490,12.770,122.450,213.000,90.550,21.130,1.635,1.110,2.745,24.680
4,D,17,15,4 D 17,12,1.667,0.583,0.000,0.000,0.000,0.250,0.000,0.417,0.000,0.083,0.000,1.333,0.000,0.000,0.000,0.083,0.000,0.167,0.000,0.000,0.083,0.333,0.000,0.083,0.083,0.000,0.000,1.333,0.000,0.000,6.710,2078.970,2.749,3.430,1.451,1.541,2.240,6.550,26.130,0.583,0.793,10.450,11.480,126.050,238.000,111.950,8.800,5.005,6.650,11.655,22.920
4,D,19,324,4 D 19,12,0.000,0.833,0.000,0.000,0.000,0.583,0.167,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.583,0.167,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.440,4258.330,3.116,3.677,1.182,1.259,3.480,8.500,31.810,0.583,0.900,11.110,12.190,122.680,217.000,94.320,16.460,2.097,1.910,4.007,21.500
4,D,20,332,4 D 20,6,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.230,709.640,2.173,3.027,1.833,1.946,0.900,3.910,14.410,0.583,0.900,8.880,11.170,122.680,217.000,94.320,14.760,1.072,0.460,1.532,16.820
4,D,21,132,4 D 21,9,3.111,1.111,0.000,0.000,0.000,0.333,0.000,0.111,0.556,0.111,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.111,0.556,0.111,0.000,0.000,0.000,0.000,2.889,0.000,7.010,2438.770,2.843,3.507,1.814,1.581,2.420,7.350,25.620,0.333,0.778,10.580,11.380,121.560,230.000,108.440,18.440,1.782,1.990,3.772,23.090
4,D,23,261,4 D 23,9,0.333,2.667,0.000,0.000,1.556,0.222,0.222,0.778,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,1.556,0.000,0.222,0.000,0.000,0.778,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,3.380,890.670,2.481,3.041,2.190,1.441,1.330,3.360,18.340,1.167,1.030,11.450,10.960,120.180,227.000,106.820,20.510,0.462,0.240,0.702,21.440
4,D,25,265,4 D 25,12,3.583,0.667,0.000,0.500,0.000,0.250,0.167,0.167,0.000,0.167,0.000,3.500,0.500,0.000,0.000,0.000,0.000,0.250,0.167,0.000,0.000,0.167,0.000,0.083,0.000,0.083,0.000,3.500,0.000,0.000,6.890,2340.250,2.659,3.566,2.398,2.121,2.020,8.680,25.750,0.750,0.965,11.850,12.520,120.580,213.000,92.420,20.820,3.692,3.570,7.262,29.900
4,D,27,12,4 D 27,9,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.111,0.000,0.000,0.000,0.889,0.111,0.000,0.000,0.000,0.222,0.000,0.333,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,3.960,1073.640,2.409,3.191,1.989,1.828,1.300,4.430,14.820,0.167,0.577,9.770,11.410,124.530,217.000,92.470,19.530,6.311,6.290,12.601,35.240
4,D,28,351,4 D 28,9,0.111,0.556,0.000,0.000,0.000,0.222,0.111,0.111,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.111,0.000,0.000,0.111,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,5.770,1926.130,2.577,3.474,1.975,2.052,1.280,7.910,19.190,2.000,0.000,8.140,10.830,121.840,217.000,95.160,16.270,3.028,3.090,6.118,23.880
4,E,2,39,4 E 2,12,0.083,0.500,0.000,0.000,0.000,0.083,0.083,0.333,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.083,0.083,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,9.440,3200.850,2.981,3.607,1.664,1.488,2.550,10.860,21.530,1.083,0.900,12.050,14.870,125.040,244.000,118.960,11.440,2.446,1.570,4.016,16.660
4,E,4,317,4 E 4,9,0.000,0.222,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.070,2750.270,2.717,3.630,1.856,2.068,2.180,10.450,22.570,2.000,0.000,11.300,12.190,123.770,217.000,93.230,5.590,4.918,6.500,11.418,19.430
4,E,7,100,4 E 7,12,2.750,2.500,0.000,3.417,0.000,0.667,1.167,0.667,0.000,0.333,0.000,2.333,3.417,0.083,0.000,0.000,0.000,0.667,1.167,0.000,0.000,0.667,0.000,0.250,0.000,0.000,0.000,2.333,0.000,0.000,11.690,4015.700,2.878,3.790,1.677,2.034,2.620,15.810,30.820,0.750,0.965,12.470,10.170,120.180,224.000,103.820,11.370,0.884,0.630,1.514,13.320
4,E,10,21,4 E 10,6,7.000,0.833,0.000,0.000,0.000,0.167,0.500,0.167,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,3.000,4.000,0.000,4.410,1117.360,2.235,3.251,1.426,2.184,0.850,6.220,14.040,1.083,0.996,9.270,13.240,118.590,234.000,115.410,8.260,4.636,5.760,10.396,20.940
4,E,12,388,4 E 12,12,0.000,0.417,0.000,0.000,0.000,0.000,0.083,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.250,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,12.510,5614.750,3.186,3.874,1.722,1.610,4.120,12.910,34.850,0.000,0.000,11.240,15.570,119.460,230.000,110.540,6.140,3.276,3.850,7.126,14.880
4,E,13,43,4 E 13,6,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.420,736.540,2.355,2.952,1.537,1.412,1.250,3.190,12.800,0.833,1.030,8.920,12.530,124.530,244.000,119.470,9.810,4.456,4.340,8.796,20.800
4,E,14,149,4 E 14,9,0.111,1.222,0.000,0.000,0.000,0.222,0.556,0.444,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.556,0.111,0.000,0.333,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182,0.603,12.740,14.230,123.340,217.000,93.660,8.320,4.395,5.300,9.695,20.180
4,E,15,168,4 E 15,9,0.000,1.000,0.000,0.000,0.000,0.000,0.889,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.440,2005.480,2.557,3.496,1.732,2.098,1.580,8.360,23.750,0.000,0.000,9.990,11.450,119.760,230.000,110.240,7.030,3.075,2.760,5.835,14.380
4,E,21,143,4 E 21,9,0.000,1.333,0.000,0.000,0.000,0.111,1.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,4.680,1470.310,2.401,3.342,1.135,1.936,1.070,5.500,16.840,0.333,1.155,15.590,17.150,125.040,238.000,112.960,9.390,5.762,5.770,11.532,23.760
4,E,22,370,4 E 22,9,0.222,1.667,0.000,0.000,0.000,0.000,0.222,1.333,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,1.333,0.111,0.111,0.000,0.000,0.000,0.111,0.000,0.000,3.210,940.620,2.297,3.124,1.267,1.762,0.750,3.550,11.630,0.500,0.905,11.780,10.860,123.080,238.000,114.920,16.590,0.985,0.870,1.855,18.930
4,E,23,11,4 E 23,3,0.333,1.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,2.440,445.260,2.036,2.801,1.832,1.773,0.780,2.780,8.930,0.750,0.866,18.520,12.050,122.920,238.000,115.080,13.990,1.789,1.190,2.979,17.850
4,E,28,95,4 E 28,3,0.000,1.333,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,4.440,1381.010,2.510,3.283,1.457,1.715,1.330,4.760,18.370,2.000,0.000,13.610,14.100,121.520,230.000,108.480,7.240,3.162,3.810,6.972,15.770
4,F,1,5,4 F 1,6,0.167,0.667,0.000,0.000,0.000,0.167,0.000,0.333,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.333,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,5.180,1571.160,2.503,3.376,1.794,1.978,1.280,6.620,20.410,0.583,0.900,11.730,12.070,121.410,238.000,116.590,15.130,3.049,1.970,5.019,21.650
4,F,2,187,4 F 2,6,2.333,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,6.610,2145.260,2.727,3.484,1.936,1.773,2.210,7.300,21.690,0.417,0.793,12.390,14.130,122.450,230.000,107.550,14.640,1.856,0.710,2.566,18.120
4,F,3,56,4 F 3,9,0.333,0.444,0.000,0.000,0.000,0.000,0.000,0.333,0.111,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.000,0.111,0.333,0.000,0.000,0.000,0.000,0.000,0.000,11.250,4934.910,3.126,3.816,1.632,1.598,3.590,11.670,40.680,0.000,0.000,9.260,11.550,121.670,238.000,116.330,11.880,4.536,5.870,10.406,24.520
4,F,4,326,4 F 4,6,17.833,0.667,0.000,0.500,0.000,0.500,0.167,0.000,0.000,0.000,0.000,17.833,0.500,0.000,0.000,0.000,0.000,0.500,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.833,0.000,0.000,9.050,4388.230,3.057,3.765,1.482,1.600,2.900,9.100,27.420,1.083,1.311,13.580,13.680,123.220,217.000,93.780,12.950,1.112,0.900,2.012,15.510
4,F,8,192,4 F 8,3,0.000,2.333,0.000,0.000,0.000,0.000,2.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.530,560.520,2.183,2.904,3.103,1.795,0.900,2.980,12.860,0.333,0.778,15.030,12.820,122.190,238.000,115.810,19.070,2.901,2.430,5.331,25.830
4,F,13,246,4 F 13,12,0.000,0.917,0.000,0.000,0.000,0.083,0.333,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.333,0.000,0.083,0.167,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.020,9404.920,3.390,4.113,1.841,1.694,6.030,20.770,52.980,0.500,1.243,10.790,20.730,118.790,234.000,115.210,7.050,3.725,3.830,7.555,16.440
4,F,16,18,4 F 16,6,0.000,0.500,0.000,0.000,0.000,0.000,0.167,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,5582.380,3.362,3.750,1.784,1.110,4.930,10.210,34.890,0.417,0.793,7.050,13.570,122.190,238.000,115.810,19.820,1.514,1.330,2.844,23.410
4,F,17,253,4 F 17,9,0.000,0.444,0.000,0.000,0.000,0.111,0.222,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,12.030,5133.360,3.123,3.827,1.378,1.566,3.370,13.180,33.670,0.333,0.778,12.200,13.090,120.740,220.000,99.260,13.050,2.492,2.380,4.872,19.150
4,F,18,353,4 F 18,3,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.590,309.830,1.648,2.721,2.966,2.504,0.440,2.180,6.920,0.667,0.888,18.230,12.910,123.630,230.000,106.370,8.130,5.293,5.450,10.743,21.480
4,F,21,361,4 F 21,3,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,2.710,534.930,2.139,2.879,2.137,1.767,0.800,3.200,7.300,0.250,0.622,7.520,7.110,123.930,213.000,89.070,25.090,2.399,2.150,4.549,30.820
4,F,23,229,4 F 23,3,2.000,0.667,0.000,1.667,0.000,0.667,0.000,0.000,0.000,0.000,0.000,2.000,1.667,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.667,5.190,1597.060,2.519,3.380,1.766,1.947,1.570,5.700,21.660,0.583,0.996,14.080,9.160,119.460,217.000,97.540,6.560,3.920,5.130,9.050,17.540
4,F,24,274,4 F 24,6,0.000,5.667,0.000,0.000,2.833,2.500,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.833,2.500,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.140,1831.550,2.718,3.345,1.279,1.401,1.880,5.530,17.450,0.167,0.577,12.750,15.360,122.550,230.000,107.450,14.060,4.335,4.690,9.025,25.220
4,F,25,30,4 F 25,6,2.333,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.500,0.000,0.500,0.000,0.000,0.000,2.000,0.000,0.000,5.270,1445.550,NA,NA,NA,NA,1.480,6.430,19.430,0.833,0.937,11.060,12.660,123.220,248.000,124.780,10.760,5.347,5.270,10.617,24.010
4,F,27,64,4 F 27,6,0.500,1.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.333,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,6.580,2049.810,2.784,3.407,1.540,1.459,2.100,6.700,21.960,0.333,0.778,14.470,14.230,125.360,217.000,91.640,15.240,2.955,3.230,6.185,22.890
